,event_name,weight_class,fighter_1,action,fighter_2,round,time,method
2246,UFC on Fox: Henderson vs. Thomson,Featherweight,Jeremy Stephens,def.,Darren Elkins,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
2247,UFC on Fox: Henderson vs. Thomson,Bantamweight,Alex Caceres,def.,Sergio Pettis,3,4:39,Submission (rear-naked choke)
2248,UFC on Fox: Henderson vs. Thomson,Bantamweight,Eddie Wineland,def.,Yves Jabouin,2,4:16,TKO (punches)
2249,UFC on Fox: Henderson vs. Thomson,Bantamweight,Chico Camus,vs.,Yaotzin Meza,3,5:00,No Contest (overturned)
2250,UFC on Fox: Henderson vs. Thomson,Bantamweight,Hugo Viana,def.,Junior Hernandez,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2251,UFC on Fox: Henderson vs. Thomson,Lightweight,Daron Cruickshank,def.,Mike Rio,2,4:56,TKO (wheel kick and punches)
2252,UFC on Fox: Henderson vs. Thomson,Welterweight,George Sullivan,def.,Mike Rhodes,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2253,UFC on Fox: Henderson vs. Thomson,Heavyweight,Nikita Krylov,def.,Walt Harris,1,0:25,TKO (head kick and punches)
2254,UFC Fight Night: Rockhold vs. Philippou,Middleweight,Luke Rockhold,def.,Costas Philippou,1,2:31,TKO (body kick)
2255,UFC Fight Night: Rockhold vs. Philippou,Middleweight,Brad Tavares,def.,Lorenz Larkin,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2256,UFC Fight Night: Rockhold vs. Philippou,Bantamweight,T.J. Dillashaw,def.,Mike Easton,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2257,UFC Fight Night: Rockhold vs. Philippou,Middleweight,Yoel Romero,def.,Derek Brunson,3,3:23,TKO (punches and elbows)
2258,UFC Fight Night: Rockhold vs. Philippou,Flyweight,John Moraga,def.,Dustin Ortiz,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
2259,UFC Fight Night: Rockhold vs. Philippou,Featherweight,Cole Miller,def.,Sam Sicilia,2,1:54,Submission (rear-naked choke)
2260,UFC Fight Night: Rockhold vs. Philippou,Lightweight,Ramsey Nijem,def.,Justin Edwards,3,5:00,"Decision (unanimous) (30–27, 29–28, 29–28)"
2261,UFC Fight Night: Rockhold vs. Philippou,Lightweight,Elias Silvério,def.,Isaac Vallie-Flagg,3,5:00,"Decision (unanimous) (29–27, 29–27, 29–27)"
2262,UFC Fight Night: Rockhold vs. Philippou,Middleweight,Trevor Smith,def.,Brian Houston,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
2263,UFC Fight Night: Rockhold vs. Philippou,Flyweight,Louis Smolka,def.,Alptekin Özkılıç,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2264,UFC Fight Night: Rockhold vs. Philippou,Lightweight,Vinc Pichel,def.,Garett Whiteley,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2265,UFC Fight Night: Rockhold vs. Philippou,Lightweight,Beneil Dariush,def.,Charlie Brenneman,1,1:45,Submission (rear-naked choke)
2266,UFC Fight Night: Saffiedine vs. Lim,Welterweight,Tarec Saffiedine,def.,Hyun Gyu Lim,5,5:00,"Decision (unanimous) (49–46, 48–47, 48–47)"
2267,UFC Fight Night: Saffiedine vs. Lim,Featherweight,Tatsuya Kawajiri,def.,Sean Soriano,2,0:50,Submission (rear-naked choke)
2268,UFC Fight Night: Saffiedine vs. Lim,Welterweight,Kiichi Kunimoto,def.,Luiz Dutra Jr.,1,2:57,Disqualification (illegal elbows)
2269,UFC Fight Night: Saffiedine vs. Lim,Bantamweight,Kyung Ho Kang,def.,Shunichi Shimizu,3,3:53,Submission (arm-triangle choke)
2270,UFC Fight Night: Saffiedine vs. Lim,Featherweight,Max Holloway,def.,Will Chope,2,2:27,TKO (punches)
2271,UFC Fight Night: Saffiedine vs. Lim,Lightweight,Katsunori Kikuno,def.,Quinn Mulhern,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2272,UFC Fight Night: Saffiedine vs. Lim,Bantamweight,Royston Wee,def.,Dave Galera,3,5:00,"Decision (unanimous) (30–26, 30–26, 30–26)"
2273,UFC Fight Night: Saffiedine vs. Lim,Lightweight,Mairbek Taisumov,def.,Tae Hyun Bang,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2274,UFC Fight Night: Saffiedine vs. Lim,Bantamweight,Dustin Kimura,def.,Jon delos Reyes,1,2:13,Submission (armbar)
2275,UFC Fight Night: Saffiedine vs. Lim,Bantamweight,Russell Doane,def.,Leandro Issa,2,4:59,Technical Submission (triangle choke)
2276,UFC 168: Weidman vs. Silva 2,Middleweight,Chris Weidman,def.,Anderson Silva,2,1:16,TKO (broken leg)
2277,UFC 168: Weidman vs. Silva 2,Women's Bantamweight,Ronda Rousey,def.,Miesha Tate,3,0:58,Submission (armbar)
2278,UFC 168: Weidman vs. Silva 2,Heavyweight,Travis Browne,def.,Josh Barnett,1,1:00,KO (elbows)
2279,UFC 168: Weidman vs. Silva 2,Lightweight,Jim Miller,def.,Fabrício Camões,1,3:42,Submission (armbar)
2280,UFC 168: Weidman vs. Silva 2,Catchweight (151.5 lbs),Dustin Poirier,def.,Diego Brandao,1,4:54,TKO (punches)
2281,UFC 168: Weidman vs. Silva 2,Middleweight,Uriah Hall,def.,Chris Leben,1,5:00,TKO (retirement)
2282,UFC 168: Weidman vs. Silva 2,Lightweight,Michael Johnson,def.,Gleison Tibau,2,1:32,KO (punches)
2283,UFC 168: Weidman vs. Silva 2,Featherweight,Dennis Siver,vs.,Manvel Gamburyan,3,5:00,No Contest (overturned)
2284,UFC 168: Weidman vs. Silva 2,Welterweight,John Howard,def.,Siyar Bahadurzada,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2285,UFC 168: Weidman vs. Silva 2,Welterweight,William Macário,def.,Bobby Voelker,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2286,UFC 168: Weidman vs. Silva 2,Featherweight,Robbie Peralta,def.,Estevan Payan,3,0:12,KO (punches)
2287,UFC on Fox: Johnson vs. Benavidez 2,Flyweight,Demetrious Johnson,def.,Joseph Benavidez,1,2:08,KO (punch)
2288,UFC on Fox: Johnson vs. Benavidez 2,Bantamweight,Urijah Faber,def.,Michael McDonald,2,3:22,Submission (guillotine choke)
2289,UFC on Fox: Johnson vs. Benavidez 2,Featherweight,Chad Mendes,def.,Nik Lentz,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2290,UFC on Fox: Johnson vs. Benavidez 2,Lightweight,Joe Lauzon,def.,Mac Danzig,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2291,UFC on Fox: Johnson vs. Benavidez 2,Welterweight,Ryan LaFlare,def.,Court McGee,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2292,UFC on Fox: Johnson vs. Benavidez 2,Lightweight,Edson Barboza,def.,Danny Castillo,3,5:00,"Decision (majority) (29–28, 29–28, 28–28)"
2293,UFC on Fox: Johnson vs. Benavidez 2,Lightweight,Bobby Green,def.,Pat Healy,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2294,UFC on Fox: Johnson vs. Benavidez 2,Flyweight,Zach Makovsky,def.,Scott Jorgensen,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2295,UFC on Fox: Johnson vs. Benavidez 2,Lightweight,Sam Stout,def.,Cody McKenzie,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2296,UFC on Fox: Johnson vs. Benavidez 2,Lightweight,Abel Trujillo,def.,Roger Bowling,2,1:35,TKO (punches)
2297,UFC on Fox: Johnson vs. Benavidez 2,Flyweight,Alptekin Özkılıç,def.,Darren Uyenoyama,3,5:00,"Decision (split) (30–27, 28–29, 29–28)"
2298,UFC Fight Night: Hunt vs. Bigfoot,Heavyweight,Mark Hunt,vs.,Antônio Silva,5,5:00,"Draw (majority) (48–47, 47–47, 47–47)"
2299,UFC Fight Night: Hunt vs. Bigfoot,Light Heavyweight,Maurício Rua,def.,James Te Huna,1,1:03,KO (punch)
2300,UFC Fight Night: Hunt vs. Bigfoot,Light Heavyweight,Ryan Bader,def.,Anthony Perosh,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–26)"
2301,UFC Fight Night: Hunt vs. Bigfoot,Heavyweight,Soa Palelei,def.,Pat Barry,1,2:09,KO (punches)
2302,UFC Fight Night: Hunt vs. Bigfoot,Middleweight,Clint Hester,def.,Dylan Andrews,2,5:00,TKO (doctor stoppage)
2303,UFC Fight Night: Hunt vs. Bigfoot,Women's Bantamweight,Bethe Correia,def.,Julie Kedzie,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
2304,UFC Fight Night: Hunt vs. Bigfoot,Bantamweight,Takeya Mizugaki,def.,Nam Phan,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–28)"
2305,UFC Fight Night: Hunt vs. Bigfoot,Middleweight,Caio Magalhaes,def.,Nick Ring,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2306,UFC Fight Night: Hunt vs. Bigfoot,Flyweight,Justin Scoggins,def.,Richie Vaculik,1,4:43,TKO (punches)
2307,UFC Fight Night: Hunt vs. Bigfoot,Middleweight,Krzysztof Jotko,def.,Bruno Santos,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
2308,UFC Fight Night: Hunt vs. Bigfoot,Welterweight,Alex Garcia,def.,Ben Wall,1,0:43,KO (punches)
2309,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Lightweight,Nate Diaz,def.,Gray Maynard,1,2:38,TKO (punches)
2310,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Women's Bantamweight,Julianna Peña,def.,Jessica Rakoczy,1,4:59,TKO (punches and elbows)
2311,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Bantamweight,Chris Holdsworth,def.,Davey Grant,2,2:10,Submission (rear-naked choke)
2312,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Women's Bantamweight,Jessamyn Duke,def.,Peggy Morgan,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2313,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Women's Bantamweight,Raquel Pennington,def.,Roxanne Modafferi,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2314,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Featherweight,Akira Corassani,def.,Maximo Blanco,1,0:25,Disqualification (illegal knee)
2315,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Featherweight,Tom Niinimäki,def.,Rani Yahya,3,5:00,"Decision (split) (29–28, 28–29, 30–27)"
2316,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Heavyweight,Jared Rosholt,def.,Walt Harris,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2317,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Welterweight,Sean Spencer,def.,Drew Dober,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2318,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Catchweight (127.5 lbs),Josh Sampo,def.,Ryan Benoit,2,4:31,Submission (rear-naked choke)
2319,UFC 167: St-Pierre vs. Hendricks,Welterweight,Georges St-Pierre,def.,Johny Hendricks,5,5:00,"Decision (split) (47–48, 48–47, 48–47)"
2320,UFC 167: St-Pierre vs. Hendricks,Light Heavyweight,Rashad Evans,def.,Chael Sonnen,1,4:05,TKO (punches)
2321,UFC 167: St-Pierre vs. Hendricks,Welterweight,Robbie Lawler,def.,Rory MacDonald,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
2322,UFC 167: St-Pierre vs. Hendricks,Welterweight,Tyron Woodley,def.,Josh Koscheck,1,4:38,KO (punches)
2323,UFC 167: St-Pierre vs. Hendricks,Flyweight,Ali Bagautinov,def.,Tim Elliott,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
2324,UFC 167: St-Pierre vs. Hendricks,Lightweight,Donald Cerrone,def.,Evan Dunham,2,3:49,Submission (triangle choke)
2325,UFC 167: St-Pierre vs. Hendricks,Middleweight,Thales Leites,def.,Ed Herman,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2326,UFC 167: St-Pierre vs. Hendricks,Welterweight,Rick Story,def.,Brian Ebersole,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2327,UFC 167: St-Pierre vs. Hendricks,Bantamweight,Érik Pérez,def.,Edwin Figueroa,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2328,UFC 167: St-Pierre vs. Hendricks,Welterweight,Jason High,def.,Anthony Lapsley,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2329,UFC 167: St-Pierre vs. Hendricks,Bantamweight,Sergio Pettis,def.,Will Campuzano,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2330,UFC 167: St-Pierre vs. Hendricks,Light Heavyweight,Gian Villante,def.,Cody Donovan,2,1:22,TKO (punches)
2331,UFC Fight Night: Belfort vs. Henderson,Light Heavyweight,Vitor Belfort,def.,Dan Henderson,1,1:17,KO (head kick)
2332,UFC Fight Night: Belfort vs. Henderson,Middleweight,Cezar Ferreira,def.,Daniel Sarafian,3,5:00,"Decision (split) (28–29, 30–27, 30–28)"
2333,UFC Fight Night: Belfort vs. Henderson,Light Heavyweight,Rafael Cavalcante,def.,Igor Pokrajac,1,1:18,Submission (strikes)
2334,UFC Fight Night: Belfort vs. Henderson,Welterweight,Brandon Thatch,def.,Paulo Thiago,1,2:10,Submission (strikes)
2335,UFC Fight Night: Belfort vs. Henderson,Welterweight,Ryan LaFlare,def.,Santiago Ponzinibbio,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2336,UFC Fight Night: Belfort vs. Henderson,Featherweight,Jeremy Stephens,def.,Rony Jason,1,0:40,KO (head kick)
2337,UFC Fight Night: Belfort vs. Henderson,Featherweight,Sam Sicilia,def.,Godofredo Pepey,1,1:42,TKO (punches)
2338,UFC Fight Night: Belfort vs. Henderson,Middleweight,Omari Akhmedov,def.,Thiago Perpétuo,1,3:31,KO (punches)
2339,UFC Fight Night: Belfort vs. Henderson,Lightweight,Thiago Tavares,def.,Justin Salas,1,2:38,Submission (rear-naked choke)
2340,UFC Fight Night: Belfort vs. Henderson,Lightweight,Adriano Martins,def.,Daron Cruickshank,2,2:49,Submission (straight armbar)
2341,UFC Fight Night: Belfort vs. Henderson,Flyweight,Dustin Ortiz,def.,Jose Maria Tome,3,3:19,TKO (punches)
2342,UFC: Fight for the Troops 3,Middleweight,Tim Kennedy,def.,Rafael Natal,1,4:40,TKO (punch)
2343,UFC: Fight for the Troops 3,Women's Bantamweight,Alexis Davis,def.,Liz Carmouche,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2344,UFC: Fight for the Troops 3,Middleweight,Yoel Romero,def.,Ronny Markes,3,1:39,TKO (punches)
2345,UFC: Fight for the Troops 3,Lightweight,Rustam Khabilov,def.,Jorge Masvidal,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
2346,UFC: Fight for the Troops 3,Lightweight,Michael Chiesa,def.,Colton Smith,2,1:41,Submission (rear-naked choke)
2347,UFC: Fight for the Troops 3,Lightweight,Bobby Green,def.,James Krause,1,3:50,TKO (body kick)
2348,UFC: Fight for the Troops 3,Bantamweight,Francisco Rivera,def.,George Roop,2,2:20,TKO (punches)
2349,UFC: Fight for the Troops 3,Featherweight,Dennis Bermudez,def.,Steven Siler,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2350,UFC: Fight for the Troops 3,Women's Bantamweight,Amanda Nunes,def.,Germaine de Randamie,1,3:56,TKO (elbows)
2351,UFC: Fight for the Troops 3,Middleweight,Lorenz Larkin,def.,Chris Camozzi,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2352,UFC: Fight for the Troops 3,Lightweight,Yancy Medeiros,vs.,Yves Edwards,1,2:47,No Contest (overturned)
2353,UFC: Fight for the Troops 3,Welterweight,Seth Baczynski,def.,Neil Magny,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2354,UFC: Fight for the Troops 3,Middleweight,Derek Brunson,def.,Brian Houston,1,0:48,Submission (rear-naked choke)
2355,UFC Fight Night: Machida vs. Muñoz,Middleweight,Lyoto Machida,def.,Mark Muñoz,1,3:10,KO (head kick)
2356,UFC Fight Night: Machida vs. Muñoz,Lightweight,Ross Pearson,vs.,Melvin Guillard,1,1:57,No Contest (illegal knee)
2357,UFC Fight Night: Machida vs. Muñoz,Light Heavyweight,Jimi Manuwa,def.,Ryan Jimmo,2,4:41,TKO (injury)
2358,UFC Fight Night: Machida vs. Muñoz,Lightweight,Norman Parke,def.,Jon Tuck,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
2359,UFC Fight Night: Machida vs. Muñoz,Middleweight,Nico Musoke,def.,Alessio Sakara,1,3:07,Submission (armbar)
2360,UFC Fight Night: Machida vs. Muñoz,Catchweight (128 lbs),John Lineker,def.,Phil Harris,1,2:51,TKO (punches)
2361,UFC Fight Night: Machida vs. Muñoz,Lightweight,Al Iaquinta,def.,Piotr Hallmann,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
2362,UFC Fight Night: Machida vs. Muñoz,Middleweight,Luke Barnatt,def.,Andrew Craig,2,2:12,Submission (rear-naked choke)
2363,UFC Fight Night: Machida vs. Muñoz,Women's Bantamweight,Jéssica Andrade,def.,Rosi Sexton,3,5:00,"Decision (unanimous) (30–26, 30–27, 30–26)"
2364,UFC Fight Night: Machida vs. Muñoz,Featherweight,Cole Miller,def.,Andy Ogle,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2365,UFC Fight Night: Machida vs. Muñoz,Featherweight,Jimy Hettes,def.,Rob Whiteford,2,2:17,Technical Submission (triangle choke)
2366,UFC Fight Night: Machida vs. Muñoz,Middleweight,Brad Scott,def.,Michael Kuiper,1,4:17,Submission (standing guillotine choke)
2367,UFC 166: Velasquez vs. dos Santos III,Heavyweight,Cain Velasquez,def.,Junior dos Santos,5,3:09,TKO (slam and punch)
2368,UFC 166: Velasquez vs. dos Santos III,Heavyweight,Daniel Cormier,def.,Roy Nelson,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2369,UFC 166: Velasquez vs. dos Santos III,Lightweight,Gilbert Melendez,def.,Diego Sanchez,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
2370,UFC 166: Velasquez vs. dos Santos III,Heavyweight,Gabriel Gonzaga,def.,Shawn Jordan,1,1:33,KO (punches)
2371,UFC 166: Velasquez vs. dos Santos III,Flyweight,John Dodson,def.,Darrell Montague,1,4:13,KO (punch)
2372,UFC 166: Velasquez vs. dos Santos III,Middleweight,Tim Boetsch,def.,C.B. Dollaway,3,5:00,"Decision (split) (30–26, 27–29, 30–26)"
2373,UFC 166: Velasquez vs. dos Santos III,Welterweight,Hector Lombard,def.,Nate Marquardt,1,1:48,KO (punches)
2374,UFC 166: Velasquez vs. dos Santos III,Women's Bantamweight,Jessica Eye,vs.,Sarah Kaufman,3,5:00,No Contest (overturned)
2375,UFC 166: Velasquez vs. dos Santos III,Lightweight,K.J. Noons,def.,George Sotiropoulos,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
2376,UFC 166: Velasquez vs. dos Santos III,Welterweight,Adlan Amagov,def.,TJ Waldburger,1,3:00,KO (punches)
2377,UFC 166: Velasquez vs. dos Santos III,Lightweight,Tony Ferguson,def.,Mike Rio,1,1:52,Submission (D'Arce choke)
2378,UFC 166: Velasquez vs. dos Santos III,Catchweight (148.5 lbs),Andre Fili,def.,Jeremy Larsen,2,0:53,TKO (punches)
2379,UFC 166: Velasquez vs. dos Santos III,Bantamweight,Kyoji Horiguchi,def.,Dustin Pague,2,3:51,TKO (punches)
2380,UFC Fight Night: Maia vs. Shields,Welterweight,Jake Shields,def.,Demian Maia,5,5:00,"Decision (split) (48–47, 47–48, 48–47)"
2381,UFC Fight Night: Maia vs. Shields,Welterweight,Dong Hyun Kim,def.,Erick Silva,2,3:01,KO (punch)
2382,UFC Fight Night: Maia vs. Shields,Catchweight (208 lbs),Thiago Silva,def.,Matt Hamill,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–27)"
2383,UFC Fight Night: Maia vs. Shields,Light Heavyweight,Fabio Maldonado,def.,Joey Beltran,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
2384,UFC Fight Night: Maia vs. Shields,Welterweight,Rousimar Palhares,def.,Mike Pierce,1,0:31,Submission (heel hook)
2385,UFC Fight Night: Maia vs. Shields,Bantamweight,Raphael Assunção,def.,T.J. Dillashaw,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
2386,UFC Fight Night: Maia vs. Shields,Welterweight,Igor Araújo,def.,Ildemar Alcantara,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2387,UFC Fight Night: Maia vs. Shields,Welterweight,Yan Cabral,def.,David Mitchell,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2388,UFC Fight Night: Maia vs. Shields,Flyweight,Chris Cariaso,def.,Iliarde Santos,2,4:31,TKO (punches)
2389,UFC Fight Night: Maia vs. Shields,Lightweight,Alan Patrick,def.,Garett Whiteley,1,3:54,TKO (punches)
2390,UFC 165: Jones vs. Gustafsson,Light Heavyweight,Jon Jones,def.,Alexander Gustafsson,5,5:00,"Decision (unanimous) (48–47, 48–47, 49–46)"
2391,UFC 165: Jones vs. Gustafsson,Bantamweight,Renan Barão,def.,Eddie Wineland,2,0:35,TKO (spinning back kick and punches)
2392,UFC 165: Jones vs. Gustafsson,Heavyweight,Brendan Schaub,def.,Matt Mitrione,1,4:06,Technical submission (D'Arce choke)
2393,UFC 165: Jones vs. Gustafsson,Middleweight,Francis Carmont,def.,Costas Philippou,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–26)"
2394,UFC 165: Jones vs. Gustafsson,Lightweight,Khabib Nurmagomedov,def.,Pat Healy,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
2395,UFC 165: Jones vs. Gustafsson,Lightweight,Myles Jury,def.,Mike Ricci,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
2396,UFC 165: Jones vs. Gustafsson,Bantamweight,Wilson Reis,def.,Ivan Menjivar,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
2397,UFC 165: Jones vs. Gustafsson,Welterweight,Stephen Thompson,def.,Chris Clements,2,1:27,KO (punches)
2398,UFC 165: Jones vs. Gustafsson,Bantamweight,Mitch Gagnon,def.,Dustin Kimura,1,4:05,Technical Submission (guillotine choke)
2399,UFC 165: Jones vs. Gustafsson,Lightweight,John Makdessi,def.,Renee Forte,1,2:01,KO (punches)
2400,UFC 165: Jones vs. Gustafsson,Lightweight,Michel Prazeres,def.,Jesse Ronson,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
2401,UFC 165: Jones vs. Gustafsson,Bantamweight,Alex Caceres,def.,Roland Delorme,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
2402,UFC 165: Jones vs. Gustafsson,Heavyweight,Daniel Omielańczuk,def.,Nandor Guelmino,3,3:18,KO (punch)
2403,UFC Fight Night: Teixeira vs. Bader,Light Heavyweight,Glover Teixeira,def.,Ryan Bader,1,2:55,TKO (punches)
2404,UFC Fight Night: Teixeira vs. Bader,Middleweight,Ronaldo Souza,def.,Yushin Okami,1,2:47,TKO (punches)
2405,UFC Fight Night: Teixeira vs. Bader,Flyweight,Joseph Benavidez,def.,Jussier Formiga,1,3:07,TKO (knee to the body and punches)
2406,UFC Fight Night: Teixeira vs. Bader,Lightweight,Piotr Hallmann,def.,Francisco Trinaldo,2,3:50,Submission (kimura)
2407,UFC Fight Night: Teixeira vs. Bader,Middleweight,Rafael Natal,def.,Tor Troéng,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
2408,UFC Fight Night: Teixeira vs. Bader,Flyweight,Ali Bagautinov,def.,Marcos Vinicius,3,3:28,TKO (punches)
2409,UFC Fight Night: Teixeira vs. Bader,Featherweight,Kevin Souza,def.,Felipe Arantes,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
